---------- LEXICON ----------
nothing - 235
notice - 25
notice - 1
notice - 3
notified - 2
notifies - 1
notion - 1
notions - 1
notorious - 2
notus - 1
notwithstanding - 12
nought - 14
nought - 7
nourish - 7
nourished - 7
nourished - 10
nourisheth - 5
nourishing - 1
nourishment - 1
nourishment - 2
novelties - 1
noviceship - 1
now - 1433
nowhere - 1
nowise - 1
num - 12
number - 3
number - 282
numbered - 80
numbereth - 3
numbering - 7
numbers - 47
numenius - 4
numeral - 1
numerous - 16
nun - 37
nunc - 1
nurse - 9
nurse - 1
nursed - 4
nurses - 1
nursing - 1
nut - 4
nuts - 3
nymphas - 1
o - 1
o - 1274
oak - 5
oak - 14
oaks - 3
oar - 1
oars - 2
oath - 75
oaths - 3
oaths - 5
obadia - 1
obdia - 4
obdias - 2
obed - 19
obededom - 20
obedia - 2
obedience - 34
obedient - 11
obedient - 8
obeisance - 1
obey - 31
obey - 41
obeyed - 2
obeyed - 30
obeyeth - 3
obeying - 8
objected - 1
objecting - 1
objections - 1
objects - 4
oblation - 11
oblation - 48
oblations - 16
obligation - 3
obligations - 1
obligatory - 3
oblige - 4
obliged - 5
obliged - 15
obligest - 1
obliging - 1
oblique - 3
oblivion - 6
obol - 1
obols - 5
oboth - 3
obscene - 1
obscenity - 1
obscure - 3
obscure - 11
obscureth - 1
obscurity - 7
obsequies - 1
observable - 1
observance - 6
observance - 12
observances - 2
observation - 6
observations - 2
observe - 41
observe - 29
observed - 32
observers - 2
observeth - 4
observing - 2
observing - 5
obsessed - 1
obsolete - 1
obstacle - 1
obstetric - 2
obstinacy - 14
obstinate - 10
obstinately - 1
obtain - 34
obtained - 37
obtained - 5
obtaineth - 7
obtaining - 1
obtaining - 5
obtains - 1
obtains - 1
occasion - 99
occasionally - 1
occasioned - 2
occasions - 8
occasions - 2
occasum - 1
occupation - 2
occupation - 3
occupied - 6
occur - 3
occurrence - 1
occurrences - 1
occurs - 2
ocean - 2
ochozath - 1
ochozias - 44
ochran - 5
octave - 6
october - 1
oculos - 1
odaia - 3
odares - 1
ode - 1
oded - 3
odia - 1
odious - 3
odoia - 1
odollam - 8
odollamite - 3
odoriferous - 1
odour - 40
odours - 6
odovia - 1
oduia - 5
odullam - 1
of - 412
of - 43730
of - 260
of - 2
off - 385
off - 91
offence - 34
offences - 20
offend - 2
offend - 16
offended - 25
offender - 4
offenders - 1
offenders - 1
offendeth - 3
offendicula - 1
offending - 4
offends - 1
offenses - 1
offensiones - 1
offer - 322
offer - 4
offered - 288
offered - 6
offerer - 1
offerers - 1
offerest - 4
offereth - 1
offereth - 26
offering - 12
offering - 127
offerings - 139
offers - 2
office - 68
officer - 6
officers - 24
offices - 15
offices - 2
official - 3
officious - 1
offscouring - 1
offspring - 26
often - 78
oftentimes - 10
og - 24
oh - 1
oham - 1
ohol - 1
oholai - 1
oholi - 1
oil - 204
oil - 11
ointment - 29
ointments - 1
ointments - 13
old - 293
old - 183
old - 1
olda - 1
oldest - 1
oldness - 1
oleum - 1
olive - 29
olive - 5
olive-stones - 1
olives - 12
olivet - 11
oliveyard - 1
oliveyards - 5
oliveyards - 4
olla - 1
olokauston - 1
olon - 1
olympias - 1
olympius - 3
omar - 3
omega - 4
omens - 4
omit - 1
omitted - 4
omnes - 3
omnibus - 1
omnipotent - 1
omnipresence - 1
omrai - 1
on - 1274
on - 25
on - 1042
onam - 4
onan - 7
once - 76
one - 2551
ones - 101
onesimus - 3
onesiphorus - 2
onias - 24
onions - 1
online - 4
only - 401
only - 3
ono - 5
onset - 2
onycha - 1
onyx - 11
ooliab - 6
ooliba - 9
oolibama - 8
oolla - 8
open - 28
open - 122
opened - 156
openest - 2
openeth - 15
opening - 29
openly - 13
operation - 6
operations - 2
ophaz - 1
ophel - 4
opher - 5
ophera - 1
ophi - 1
ophim - 1
ophimachus - 1
ophir - 10
ophlal - 2
ophni - 6
ophra - 1
opinion - 1
opinion - 25
opinion - 9
opinions - 4
opportunities - 2
opportunity - 11
oppose - 9
opposed - 2
opposer - 1
opposes - 1
opposeth - 1
opposing - 4
opposite - 7
opposition - 11
oppositions - 1
oppress - 8
oppress - 33
oppressed - 53
oppresseth - 3
oppressing - 6
oppression - 15
oppressions - 4
oppressor - 11
oppressors - 6
opprobrious - 1
or - 401
or - 1438
oracle - 29
oracles - 3
oration - 1
orationem - 1
orator - 1
oratory - 1
orchard - 12
orchards - 2
ordain - 6
ordained - 27
ordaineth - 1
order - 119
order - 7
ordered - 34
ordered - 2
ordered - 1
orderest - 1
ordereth - 3
ordering - 5
orderly - 3
orders - 44
ordinance - 6
ordinance - 30
ordinances - 38
ordinarilly - 1
ordinary - 4
ordination - 3
ordination - 1
oreb - 5
oreb - 2
organ - 2
organized - 1
organs - 3
orient - 6
orientals - 1
origin - 4
original - 15
originally - 9
originator - 1
orion - 5
ornament - 11
ornaments - 25
ornaments - 1
ornan - 11
oronaim - 4
orori - 1
orpha - 2
orphan - 2
orphans - 4
orthodox - 1
orthodoxy - 1
orthography - 1
orthosias - 1
os - 1
osaias - 3
osee - 39
osiris - 1
osprey - 2
ostentation - 2
ostrich - 4
ostriches - 6
othei - 1
other - 1
other - 473
other - 40
other - 160
others - 202
otherwise - 76
othir - 2
othni - 1
otholia - 1
othoniel - 7
ought - 25
ought - 54
ought - 14
oughtest - 4
ounce - 2
ounce - 1
ounces - 1
ounces - 1
our - 151
our - 1509
ours - 3
ours - 11
ourselves - 22
ourselves - 3
ourselves - 37
out - 525
out - 2609
outcast - 3
outcasts - 1
outdated - 1
outgoings - 7
outmost - 1
outrageous - 1
outrages - 1
outrun - 1
outside - 14
outstretched - 1
outward - 28
outward - 1
outwardly - 5
outwards - 1
oven - 9
oven - 2
ovens - 1
over - 1215
over - 30
overcame - 12
overcameth - 1
overcharged - 3
overcome - 4
overcome - 25
overcome - 39
overcomes - 1
overcometh - 7
overcoming - 1
overdriven - 1
overflow - 5
overflowed - 7
overfloweth - 1
overflowing - 14
overflowings - 1
overflows - 1
overlaid - 28
overlay - 9
overlook - 1
overlookest - 1
overmaster - 1
overmuch - 4
overpass - 1
overplus - 1
overpower - 1
overpowered - 4
overreach - 3
overreached - 4
oversee - 2
overseeing - 1
overseer - 7
overseers - 17
oversees - 1
overshadow - 3
overshadowed - 5
overshadowing - 2
oversight - 1
oversowed - 1
overspread - 1
overtake - 19
overtaken - 8
overthrew - 17
overthrow - 28
overthrow - 4
overthroweth - 2
overthrowing - 1
overthrown - 1
overthrown - 45
overthrows - 1
overtook - 1
overtook - 4
overturn - 6
overturned - 5
overturned - 1
overturneth - 1
overwhelm - 2
overwhelmed - 6
overwhelmeth - 1
owe - 4
owed - 4
owed - 3
owest - 3
oweth - 1
oweth - 1
owing - 2
owing - 3
owl - 3
owls - 2
own - 828
own - 2
owner - 22
owners - 2
owners - 2
owns - 2
ox - 84
oxen - 125
oxen - 7
oxford - 1
oza - 16
ozam - 1
ozan - 1
ozaziu - 2
ozensara - 1
ozi - 9
ozia - 1
ozial - 1
ozias - 41
oziau - 2
oziel - 5
oziel - 10
ozielites - 1
ozielites - 1
ozni - 1
oznites - 1
ozriel - 1
p - 2
paaneah - 1
pace - 1
pace - 1
paces - 1
paces - 1
pacific - 2
pacifici - 1
pacified - 7
pacify - 1
packs - 1
paddle - 1
paenitentiam - 1
pagan - 3
paganism - 1
page - 2
pages - 2
paid - 29
pain - 26
pained - 1
painful - 3
painfulness - 1
pains - 19
paint - 2
painted - 4
painter - 1
paintest - 1
painteth - 1
painting - 3
pair - 4
palace - 39
palate - 4
pale - 3
paleness - 3
pales - 1
palest - 1
palestine - 1
palestine - 5
palestines - 1
palestines - 5
palm - 42
palma - 1
palmerist - 1
palmerworm - 4
palmira - 2
palms - 8
palsy - 17
pamphylia - 6
pan - 2
pangs - 3
panic - 1
pans - 1
pant - 1
panted - 2
panteth - 2
paper - 3
paperwork - 1
paphos - 2
paps - 5
par - 8
par - 1
parable - 71
parables - 15
parables - 18
paraclete - 5
paradise - 30
paragraph - 11
paragraphs - 3
paralip - 2
paralip - 3
paralipomenon - 73
paralytic - 1
parasceve - 8
paratum - 1
parcel - 1
parcelled - 1
parched - 6
parched - 1
parchment - 1
parchments - 2
pardon - 11
pardon - 12
pardoned - 5
pardoneth - 1
pare - 1
parent - 3
parenthesis - 1
parents - 33
parents - 28
parlour - 6
parmenas - 1
paros - 1
part - 311
partake - 8
partaker - 16
partakers - 24
partaking - 2
parted - 7
parteth - 1
parthians - 2
partiarchs - 2
participation - 2
particles - 1
particular - 31
particularly - 21
particulars - 2
parties - 2
parting - 2
partition - 1
partition - 1
partly - 24
partner - 2
partner - 7
partners - 3
partnership - 1
partook - 1
partridge - 3
parts - 24
parts - 1
parts - 86
party - 6
pasch - 39
paschal - 11
pass - 572
passable - 3
passage - 11
passage - 8
passages - 3
passed - 203
passed - 10
passedst - 1
passenger - 2
passengers - 1
passes - 2
passest - 1
passeth - 44
passible - 1
passing - 12
passing - 32
passion - 21
passion - 19
passionate - 5
passions - 6
past - 47
paste - 1
pastime - 2
pastor - 6
pastors - 26
pasture - 12
pastures - 19
patara - 1
patches - 1
paternity - 2
path - 27
path - 1
pathetical - 1
paths - 53
pathway - 1
patience - 82
patient - 25
patiently - 13
patmos - 2
patriarch - 5
patriarchs - 10
patrobas - 1
patroclus - 1
patrons - 1
patrui - 1
pattern - 13
patterns - 2
paul - 1
paul - 243
paulin - 2
paulus - 1
paved - 4
pavement - 10
pavilion - 4
pavilion - 1
pavilions - 7
paving - 1
paw - 2
pay - 59
paying - 12
payment - 2
payments - 4
pays - 1
peace - 572
peaceable - 3
peaceable - 28
peaceably - 13
peacemaker - 1
peacemakers - 1
peacocks - 2
pear - 4
pearl - 1
pearl - 3
pearls - 7
pease - 1
pebble - 1
peculiar - 6
peculiar - 2
pedagogue - 3
pedigree - 2
pedigree - 2
peeled - 1
peep - 1
peg - 2
pelican - 2
pelted - 2
pelusium - 2
pen - 5
penance - 84
pence - 7
pencil - 1
penetrate - 1
penetrated - 1
penitent - 13
penitential - 9
penitents - 4
penknife - 1
penmen - 2
penned - 1
penny - 10
pennyworth - 1
pens - 1
pensions - 1
pensive - 2
pensiveness - 2
pentapolis - 2
pentecost - 5
people - 2499
peopled - 3
peoples - 5
peoples - 20
pepeismai - 1
per - 2
peradventure - 1
peradventure - 5
perceive - 21
perceived - 25
perceivest - 1
perceiveth - 1
perceiving - 8
perdition - 11
perfect - 118
perfected - 15
perfecting - 3
perfection - 6
perfection - 11
perfections - 3
perfectly - 9
perform - 28
performances - 3
performed - 13
performeth - 1
performing - 3
performs - 1
perfume - 4
perfumed - 2
perfumer - 6
perfumers - 2
perfumes - 6
pergamus - 2
pergamus - 3
perge - 4
perhaps - 77
perhaps - 39
peril - 2
perils - 8
perils - 4
periodic - 1
perish - 29
perish - 153
perished - 49
perisheth - 5
perishing - 5
perist - 1
perjured - 2
perjury - 1
permanent - 1
permanent - 1
permission - 13
permit - 4
permits - 2
permitted - 15
permitteth - 1
permitting - 5
pernicious - 4
perpetrated - 1
perpetual - 62
perpetual - 5
perpetually - 2
perpetuity - 1
perplexed - 1
perplexing - 1
perplexity - 1
persecute - 33
persecute - 1
persecuted - 35
persecutes - 2
persecutest - 6
persecuting - 7
persecution - 24
persecutions - 17
persecutor - 4
persecutors - 32
persepolis - 2
perses - 1
perseverance - 7
persevere - 7
persevering - 2
persia - 26
persian - 9
persians - 42
persis - 1
persist - 1
persisted - 3
persists - 2
person - 97
personal - 1
personated - 1
persons - 21
persons - 46
persuade - 4
persuade - 7
persuaded - 12
persuadest - 1
persuadeth - 1
persuading - 2
persuasion - 4
persuasive - 1
pertain - 5
pertained - 1
pertaineth - 5
pertaining - 5
perverse - 36
perverse - 6
perversely - 3
perverseness - 7
perversion - 2
perversity - 4
pervert - 7
pervert - 3
perverted - 8
perverteth - 1
perverteth - 3
perverting - 2
pestilence - 3
pestilence - 3
pestilence - 41
pestilences - 2
pestilent - 5
pestilential - 1
pestle - 3
peter - 198
petition - 21
petitioneth - 1
petitions - 8
petra - 3
petraea - 1
pg - 1
pglaf - 1
phacee - 12
phaceia - 4
phadaia - 8
phadassur - 5
phadon - 2
phahath - 6
phalaia - 2
phalea - 1
phaleg - 8
phalel - 1
phalet - 1
phaleth - 1
phallet - 1
phallonite - 1
phallu - 5
phalluites - 1
phalonite - 1
phalti - 3
phaltias - 2
phaltiel - 2
phanuel - 10
phara - 2
phara - 1
pharai - 1
pharam - 1
pharan - 8
pharan - 5
pharao - 237
pharaoh - 1
pharasim - 1
pharathon - 1
pharathonite - 4
phares - 23
pharesites - 1
pharida - 1
pharisee - 13
pharisees - 108
pharisim - 2
pharnach - 1
pharos - 6
pharphar - 1
pharsandatha - 1
pharuda - 1
pharue - 1
pharurim - 1
phase - 46
phasea - 3
phaselis - 1
phaseron - 1
phasga - 8
phashur - 1
phaspha - 1
phassur - 10
phataia - 1
phathahia - 2
phatuel - 1
phatures - 4
phau - 2
phe - 7
phebe - 1
phedael - 1
phegiel - 5
pheldas - 1
pheleia - 1
phelelia - 1
pheleth - 1
phelethi - 8
phelethites - 1
phelonite - 1
phelti - 1
pheltia - 1
pheltias - 2
phenenna - 3
phenice - 4
phenicia - 6
pherexite - 1
pherezite - 13
pherezite - 4
pherezites - 4
pherezites - 2
phermesta - 1
phesdomim - 1
pheshur - 4
phesse - 1
pheteia - 1
phetros - 1
phetrusim - 2
phials - 2
phicol - 3
phigellus - 1
phihahiroth - 4
phil - 4
philadelphia - 4
philadelphus - 2
philarches - 1
philemon - 7
philetus - 1
philip - 49
philippi - 7
philippians - 11
philisthiim - 1
philistia - 3
philistine - 32
philistines - 278
philologus - 1
philometer - 2
philometor - 4
philopater - 1
philopator - 3
philosophers - 5
philosophy - 2
phinees - 29
phinon - 1
phinon - 1
phison - 2
phithom - 1
phithon - 2
phlegon - 1
phochereth - 2
phogor - 8
phollathi - 1
phoratha - 1
phosech - 1
phrase - 6
phrases - 1
phrasing - 1
phrygia - 4
phrygian - 1
phua - 5
phuaites - 1
phul - 5
phunon - 2
phur - 3
phurim - 4
phut - 1
phuth - 1
phutiel - 1
phylacteries - 2
physeon - 1
physical - 2
physician - 7
physician - 6
physicians - 7
pick - 3
picked - 1
picture - 2
pictures - 2
piece - 26
pieces - 142
piecing - 1
pierce - 7
pierced - 9
pierces - 1
piercing - 3
piety - 14
pigeon - 3
pigeons - 10
pikes - 3
pilate - 55
pile - 4
piles - 1
pilgrimage - 6
pilgrims - 2
pillage - 3
pillaged - 9
pillageth - 1
pillaging - 1
pillar - 21
pillar - 2
pillar - 27
pillars - 102
pilled - 3
pillow - 1
pillows - 2
pilot - 2
pilots - 4
pin - 5
pine - 11
pined - 5
pineth - 1
pining - 1
pinions - 2
pinnacle - 2
pins - 8
pints - 1
pious - 2
pipe - 6
piped - 3
pipes - 6
pique - 1
pisidia - 3
piss - 1
pisseth - 5
pit - 87
pitch - 15
pitched - 24
pitched - 19
pitcher - 12
pitchers - 6
pitcheth - 1
pitching - 1
pitching - 1
pitied - 2
pitieth - 1
pitiful - 1
pits - 5
pity - 52
pitying - 2
place - 788
place - 13
place - 131
placed - 54
places - 253
places - 44
placeth - 1
placeth - 1
placing - 1
plague - 33
plagued - 1
plagues - 28
plain - 72
plainest - 1
plainly - 10
plainly - 9
plains - 56
plaited - 2
plaiting - 1
plan - 5
plane - 1
plane - 1
plane-tree - 1
plane-trees - 1
planks - 7
plant - 40
plantation - 1
plantations - 2
planted - 1
planted - 47
plantedst - 2
planters - 1
planteth - 3
planting - 4
plants - 7
plaster - 7
plastered - 1
plastered - 3
plasterings - 1
plate - 6
plate - 1
plates - 10
plates - 12
platter - 1
plattest - 1
platting - 3
plaudite - 1
play - 24
played - 20
playedst - 1
player - 1
playing - 12
plead - 11
pleaded - 3
pleads - 2
pleasant - 11
pleasant - 1
pleasantly - 1
please - 102
please - 2
pleased - 121
pleases - 1
pleasest - 4
pleaseth - 23
pleasing - 22
pleasing - 15
pleasure - 8
pleasure - 45
pleasure - 6
pleasures - 11
pledge - 20
pledged - 1
pledges - 2
pleiades - 2
plenitude - 1
plenteous - 3
plentiful - 11
plentiful - 1
plentifully - 8
plenty - 11
plenty - 6
pliny - 1
plot - 1
plot - 4
plots - 1
plotted - 2
plotting - 1
plough - 13
ploughed - 4
ploughed - 3
plougheth - 2
ploughing - 5
ploughman - 2
ploughs - 1
ploughshare - 2
ploughshares - 3
pluck - 25
plucked - 17
plucking - 1
plummet - 4
plunder - 5
plundered - 2
plundered - 3
plunderers - 1
plunders - 1
plunge - 2
plunged - 1
plural - 2
plurality - 2
poem - 1
poems - 1
poets - 3
point - 14
pointed - 3
pointing - 1
points - 3
poised - 2
poison - 6
poisonous - 1
pole - 1
poles - 4
policy - 3
polish - 2
polished - 7
poll - 1
polled - 4
pollute - 2
polluted - 16
pollution - 2
pollutions - 2
pomegranate - 8
pomegranates - 22
pommels - 3
pomp - 4
pond - 6
pondered - 2
pondering - 2
ponds - 2
pontius - 4
pontus - 5
pool - 22
pools - 2
pools - 7
poor - 24
poor - 207
poor - 40
pope - 1
popilius - 1
poplar - 1
poplar - 1
populous - 5
porch - 49
porches - 6
porphirion - 1
porphyrion - 1
porphyry - 1
port - 1
portending - 2
porter - 4
porteress - 1
porters - 36
portion - 92
portion - 4
portions - 24
portius - 1
portress - 2
posidonius - 1
positively - 1
possess - 81
possess - 74
possessed - 66
possessest - 1
possesseth - 7
possesseth - 5
possessing - 1
possession - 184
possessions - 43
possessor - 3
possessors - 1
possibility - 1
possible - 15
possibly - 1
post - 5
posted - 1
posted - 4
posterity - 37
postern - 1
posts - 18
pot - 26
pothooks - 2
pots - 10
potsherd - 3
potsherds - 1
pottage - 9
potter - 20
potter - 5
potters - 1
pound - 7
pounds - 17
pour - 86
poured - 17
poured - 82
pourest - 1
poureth - 8
pouring - 11
poverty - 38
poverty - 3
powder - 5
powders - 1
power - 23
power - 461
powerful - 20
powers - 25
practical - 1
practically - 1
practice - 5
practice - 8
practices - 4
practise - 7
practised - 4
praise - 361
praise - 23
praise-worthy - 1
praised - 58
praised - 1
praises - 43
praiseth - 10
praising - 9
praising - 8
pranceth - 1
prating - 1
praxeas - 1
pray - 224
prayed - 2
prayed - 80
prayer - 2
prayer - 201
prayer - 41
prayers - 31
prayers - 47
prayest - 1
prayeth - 21
praying - 50
prays - 8
pre-eminence - 3
pre-eminence - 2
pre-eminences - 1
preach - 71
preached - 57
preached - 1
preacher - 10
preachers - 9
preaches - 3
preachest - 1
preacheth - 7
preaching - 56
precaution - 1
precaution - 1
precept - 17
precept - 3
preceptor - 1
precepts - 68
precinct - 3
precious - 90
precipices - 2
precise - 1
precursors - 1
predecessors - 2
predecessors - 1
predestinated - 8
prediction - 5
predictions - 5
preeminence - 4
preface - 8
prefer - 3
preferable - 2
preferably - 2
preference - 2
preferred - 9
preferred - 3
preferreth - 2
preferring - 2
prefers - 3
prefigured - 3
prefixed - 2
pregnant - 1
prejudice - 2
prejudice - 4
prejudice - 1
prelates - 3
prelude - 1
preordained - 3
preparation - 10
preparations - 3
prepare - 82
prepared - 162
prepares - 1
preparest - 1
prepareth - 7
preparing - 2
preparing - 6
prepuces - 1
prerogative - 1
prescribe - 1
prescribed - 1
prescribed - 6
prescribes - 1
prescription - 1
prescription - 1
prescriptions - 1
presence - 113
present - 12
present - 142
presentation - 1
presented - 21
presenteth - 2
presenteth - 1
presenting - 3
presently - 48
presents - 39
preservation - 1
preservation - 1
preservative - 3
preserve - 29
preserved - 27
preserveth - 4
preside - 2
presided - 4
presiding - 1
press - 16
pressed - 5
pressed - 14
pressed - 4
pressed - 5
presses - 6
presseth - 1
presseth - 2
pressing - 3
presume - 4
presumed - 4
presumeth - 1
presuming - 1
presumption - 6
presumptuous - 4
presumptuously - 1
presupposed - 1
pretence - 4
pretend - 3
pretend - 1
pretended - 7
pretended - 3
pretendeth - 1
pretending - 1
pretending - 7
pretending - 1
prevail - 1
prevail - 33
prevail - 4
prevailed - 5
prevailed - 27
prevailed - 4
prevaileth - 2
prevailing - 2
prevalent - 1
prevaricated - 4
prevarication - 3
prevarications - 1
prevaricator - 1
prevaricators - 4
prevent - 15
prevented - 15
preventeth - 1
preventing - 1
previous - 1
prey - 78
priapus - 2
price - 67
price - 3
prices - 1
prices - 1
pricked - 4
pricketh - 2
pride - 9
pride - 116
priest - 83
priest - 421
priesthood - 31
priesthood - 35
priestly - 25
priests - 494
primacy - 1
primitive - 2
primitive - 3
prince - 211
princely - 1
princely - 2
princes - 390
princes - 1
princess - 1
principal - 9
principal - 20
principalities - 5
principality - 11
principally - 6
principle - 2
print - 2
printed - 2
prior - 1
prisca - 2
priscilla - 4
prison - 5
prison - 106
prisoner - 21
prisoners - 19
prisons - 6
private - 21
privately - 18
privilege - 4
privy - 6
prize - 3
prized - 2
prized - 1
probability - 1
probable - 7
probably - 12
probasti - 1
probatica - 2
problem - 1
proceed - 9
proceed - 2
proceed - 10
proceeded - 7
proceeded - 7
proceedeth - 5
proceedeth - 8
proceeding - 8
proceeding - 1
proceedings - 5
proceeds - 2
process - 2
processing - 1
processions - 1
prochorus - 1
proclaim - 20
proclaimed - 14
proclaiming - 5
proclaims - 1
proclamation - 8
proconsul - 4
proconsuls - 1
procure - 6
procured - 1
procureth - 3
prodigal - 1
prodigies - 2
produce - 3
produced - 2
produces - 1
production - 1
proeputia - 1
profanation - 2
profane - 35
profaned - 28
profanely - 1
profanes - 1
profaning - 3
profess - 7
professed - 3
professes - 2
professeth - 1
professing - 3
profession - 9
professor - 1
profit - 50
profit - 1
profitable - 31
profited - 5
profitedus - 1
profiteth - 7
profiting - 1
profits - 1
profound - 2
profundis - 1
progenitors - 1
progress - 5
prohet - 1
prohibit - 1
prohibit - 1
prohibited - 5
prohibiting - 1
prohibition - 9
prohibits - 1
project - 88
projecting - 2
projects - 3
prologue - 3
prolong - 5
prolongation - 1
prolonged - 8
prominently - 2
promise - 96
promised - 123
